05/10/2023,14:57:15,34.0,23.0,13.86
05/10/2023,14:57:15,34.0,23.0,13.86
05/10/2023,14:57:15,34.0,23.0,13.86
05/10/2023,14:57:16,34.0,23.0,13.86
05/10/2023,14:57:16,34.0,23.0,13.86
05/10/2023,14:57:16,34.0,23.0,13.86
05/10/2023,14:57:17,34.0,23.0,13.86
05/10/2023,14:57:17,34.0,23.0,13.86
05/10/2023,14:57:18,34.0,23.0,13.86
05/10/2023,14:57:18,34.0,23.0,13.86
05/10/2023,14:57:18,34.0,23.0,13.86
05/10/2023,14:57:18,34.0,23.0,13.86
05/10/2023,14:57:19,34.0,23.0,13.86
05/10/2023,14:57:19,34.0,23.0,13.86
05/10/2023,14:57:20,34.0,23.0,13.86
05/10/2023,14:57:20,34.0,23.0,13.86
05/10/2023,14:57:20,34.0,23.0,13.86
05/10/2023,14:57:21,34.0,23.0,14.56
05/10/2023,14:57:21,34.0,23.0,13.86
05/10/2023,14:57:21,34.0,23.0,13.18
05/10/2023,14:57:22,34.0,23.0,13.86
05/10/2023,14:57:22,34.0,23.0,13.86
05/10/2023,14:57:22,34.0,23.0,13.86
05/10/2023,14:57:23,34.0,23.0,13.86
05/10/2023,14:57:23,34.0,23.0,13.86
05/10/2023,14:57:23,34.0,23.0,13.86
05/10/2023,14:57:24,34.0,23.0,13.18
05/10/2023,14:57:24,34.0,23.0,13.86
05/10/2023,14:57:24,34.0,23.0,13.18
05/10/2023,14:57:25,34.0,23.0,13.18
05/10/2023,14:57:25,34.0,23.0,13.18
05/10/2023,14:57:25,34.0,23.0,13.18
05/10/2023,14:57:26,34.0,23.0,13.18
05/10/2023,14:57:26,34.0,23.0,13.18
05/10/2023,14:57:26,34.0,23.0,13.18
05/10/2023,14:57:27,34.0,23.0,13.18
05/10/2023,14:57:27,34.0,23.0,13.18
05/10/2023,14:57:27,34.0,23.0,13.18
05/10/2023,14:57:28,34.0,23.0,13.18
05/10/2023,14:57:28,34.0,23.0,13.18
05/10/2023,14:57:28,34.0,23.0,13.18
05/10/2023,14:57:29,34.0,23.0,13.18
05/10/2023,14:57:29,34.0,23.0,13.18
05/10/2023,14:57:29,34.0,23.0,13.18
05/10/2023,14:57:30,34.0,23.0,13.18
05/10/2023,14:57:30,34.0,23.0,13.18
05/10/2023,14:57:30,34.0,23.0,13.18
05/10/2023,14:57:31,34.0,23.0,13.18
05/10/2023,14:57:31,34.0,23.0,13.18
05/10/2023,14:57:31,34.0,23.0,13.18
05/10/2023,14:57:32,34.0,23.0,13.18
05/10/2023,14:57:32,34.0,23.0,13.18
05/10/2023,14:57:32,34.0,23.0,13.18
05/10/2023,14:57:33,34.0,23.0,13.18
05/10/2023,14:57:33,34.0,23.0,13.18
05/10/2023,14:57:33,34.0,23.0,12.53
05/10/2023,14:57:34,34.0,23.0,13.18
05/10/2023,14:57:34,34.0,23.0,13.18
05/10/2023,14:57:34,34.0,23.0,12.53
05/10/2023,14:57:35,34.0,23.0,13.18
05/10/2023,14:57:35,34.0,23.0,12.53
05/10/2023,14:57:35,34.0,23.0,12.53
05/10/2023,14:57:36,34.0,23.0,13.18
05/10/2023,14:57:36,34.0,23.0,12.53
05/10/2023,14:57:36,34.0,23.0,12.53
05/10/2023,14:57:37,34.0,23.0,12.53
05/10/2023,14:57:37,34.0,23.0,12.53
05/10/2023,14:57:37,34.0,23.0,12.53
05/10/2023,14:57:38,34.0,23.0,12.53
05/10/2023,14:57:38,34.0,23.0,12.53
05/10/2023,14:57:38,34.0,23.0,12.53
05/10/2023,14:57:39,34.0,23.0,12.53
05/10/2023,14:57:39,34.0,23.0,12.53
05/10/2023,14:57:39,34.0,23.0,12.53
05/10/2023,14:57:40,34.0,23.0,12.53
05/10/2023,14:57:40,34.0,23.0,12.53
05/10/2023,14:57:40,34.0,23.0,12.53
05/10/2023,14:57:41,34.0,23.0,12.53
05/10/2023,14:57:41,34.0,23.0,12.53
05/10/2023,14:57:41,34.0,23.0,12.53
05/10/2023,14:57:42,34.0,23.0,12.53
05/10/2023,14:57:42,34.0,23.0,12.53
05/10/2023,14:57:42,34.0,23.0,12.53
05/10/2023,14:57:43,34.0,23.0,12.53
05/10/2023,14:57:43,34.0,23.0,12.53
05/10/2023,14:57:43,34.0,23.0,12.53
05/10/2023,14:57:44,34.0,23.0,12.53
05/10/2023,14:57:44,34.0,23.0,12.53
05/10/2023,14:57:44,34.0,23.0,12.53
05/10/2023,14:57:45,34.0,23.0,12.53
05/10/2023,14:57:45,34.0,23.0,12.53
05/10/2023,14:57:45,34.0,23.0,12.53
05/10/2023,14:57:46,34.0,23.0,12.53
05/10/2023,14:57:46,34.0,23.0,12.53
05/10/2023,14:57:46,34.0,23.0,12.53
05/10/2023,14:57:47,34.0,23.0,12.53
05/10/2023,14:57:47,34.0,23.0,12.53
05/10/2023,14:57:48,34.0,23.0,12.53
05/10/2023,14:57:48,34.0,23.0,12.53
05/10/2023,14:57:48,34.0,23.0,12.53
05/10/2023,14:57:49,34.0,23.0,12.53
05/10/2023,14:57:49,34.0,23.0,12.53
05/10/2023,14:57:49,34.0,23.0,12.53
05/10/2023,14:57:50,34.0,23.0,12.53
